"subscription_id","customer_id","plan_name","monthly_fee","status","start_date","discount_percent"
4575,YYLu79,Roam,80,Active,"2023-01-01",20
4576,q0cpzn,Mini,50,Active,"2023-01-01",0
4577,c2caKy,Mini,50,Active,"2023-01-01",5
4578,w3LgJD,Roam,80,Active,"2023-01-01",10
4579,QoOOqb,Roam,80,Active,"2023-01-01",20
4580,pC6N5r,Residential,120,Paused,"2023-01-01",0
4581,"384WTS",Roam,80,Active,"2023-01-01",5
4582,rlN7eZ,Residential,120,Cancelled,"2023-01-01",10
4583,QwQDFL,Residential,120,Active,"2023-01-01",20
4584,it9Nya,Business,250,Active,"2023-01-01",0
4585,R0WC7c,Residential,120,Paused,"2023-01-01",5
4586,NPIaJ5,Residential,120,Active,"2023-01-01",10
4587,rErniU,Business,250,Active,"2023-01-01",20
4588,K0nJX5,Residential,120,Paused,"2023-01-01",0
4589,udafsh,Residential,120,Active,"2023-01-01",5
4590,qUVKK0,Roam,80,Active,"2023-01-01",10
4591,kI32F3,Roam,80,Active,"2023-01-01",20
4592,lb1WoS,Residential,120,Active,"2023-01-01",0
4593,xisEdA,Mini,50,Active,"2023-01-01",5
4594,nRnUY9,Residential,120,Active,"2023-01-01",10
4595,XCqn16,Mini,50,Active,"2023-01-01",20
4596,k0Afje,Residential,120,Active,"2023-01-01",0
4597,HjJWGx,Roam,80,Active,"2023-01-01",5
4598,sYFIDE,Residential,120,Active,"2023-01-01",10
4599,"9XGWrE",Roam,80,Active,"2023-01-01",20
4600,fH91cV,Residential,120,Active,"2023-01-01",0
4601,"7b3qY8",Residential,120,Active,"2023-01-01",5
4602,to0VIf,Roam,80,Active,"2023-01-01",10
4603,B4Ei8t,Residential,120,Active,"2023-01-01",20
4604,lvIepo,Roam,80,Active,"2023-01-01",0
4605,d26UMR,Residential,120,Active,"2023-01-01",5
4606,U5kk4e,Residential,120,Active,"2023-01-01",10
4607,"6QdRkb",Residential,120,Active,"2023-01-01",20
4608,"3HVzNn",Residential,120,Active,"2023-01-01",0
4609,Ok7XZB,Mini,50,Cancelled,"2023-01-01",5
4610,gSytBj,Residential,120,Active,"2023-01-01",10
4611,wxqIIt,Roam,80,Active,"2023-01-01",20
4612,tqWxB4,Residential,120,Cancelled,"2023-01-01",0
4613,EkmE0O,Residential,120,Paused,"2023-01-01",5
4614,"1oOLaW",Residential,120,Active,"2023-01-01",10
4615,az533S,Roam,80,Active,"2023-01-01",20
4616,hYjrB8,Residential,120,Active,"2023-01-01",0
4617,hdjLFp,Roam,80,Active,"2023-01-01",5
4618,"7WdBTQ",Residential,120,Active,"2023-01-01",10
4619,Rw7prN,Roam,80,Active,"2023-01-01",20
4620,ihJc1y,Residential,120,Active,"2023-01-01",0
4621,vBCUnR,Roam,80,Active,"2023-01-01",5
4622,uvUBAy,Residential,120,Active,"2023-01-01",10
4623,uzk47Z,Residential,120,Active,"2023-01-01",20
4624,YJOAbh,Residential,120,Active,"2023-01-01",0
4625,yMPVuH,Residential,120,Active,"2023-01-01",5
4626,NVS9QJ,Residential,120,Active,"2023-01-01",10
4627,xtBa1e,Residential,120,Active,"2023-01-01",20
4628,PczVQ8,Residential,120,Cancelled,"2023-01-01",0
4629,U9avBG,Roam,80,Paused,"2023-01-01",5
4630,qPvRMC,Business,250,Cancelled,"2023-01-01",10
4631,am2sHa,Roam,80,Active,"2023-01-01",20
4632,UtVehk,Business,250,Active,"2023-01-01",0
4633,TKwBCP,Residential,120,Active,"2023-01-01",5
4634,QnDBkZ,Residential,120,Paused,"2023-01-01",10
4635,LpHMIZ,Business,250,Active,"2023-01-01",20
4636,HVe3by,Business,250,Paused,"2023-01-01",0
4637,CRSsMY,Business,250,Active,"2023-01-01",5
4638,"9CMlE0",Residential,120,Active,"2023-01-01",10
4639,B5yeTD,Residential,120,Active,"2023-01-01",20
4640,n3r8lW,Residential,120,Active,"2023-01-01",0
4641,"9IEitB",Residential,120,Active,"2023-01-01",5
4642,uj7QMI,Residential,120,Active,"2023-01-01",10
4643,PyaUQZ,Residential,120,Active,"2023-01-01",20
4644,NKn6rb,Residential,120,Cancelled,"2023-01-01",0
4645,"7sABAq",Residential,120,Active,"2023-01-01",5
4646,ZYXMT0,Residential,120,Paused,"2023-01-01",10
4647,"0QXtDT",Mini,50,Active,"2023-01-01",20
4648,cM44LY,Residential,120,Active,"2023-01-01",0
4649,r97OKp,Residential,120,Active,"2023-01-01",5
4650,"3T8TQb",Roam,80,Active,"2023-01-01",10
4651,wsKcXm,Roam,80,Active,"2023-01-01",20
4652,vb17ST,Residential,120,Active,"2023-01-01",0
4653,fqPZpi,Residential,120,Active,"2023-01-01",5
4654,PijXtS,Residential,120,Active,"2023-01-01",10
4655,UWhAis,Roam,80,Paused,"2023-01-01",20
4656,JsA4qE,Roam,80,Active,"2023-01-01",0
4657,eng7vh,Residential,120,Active,"2023-01-01",5
4658,lZB7oU,Roam,80,Active,"2023-01-01",10
4659,ujgqQJ,Roam,80,Cancelled,"2023-01-01",20
4660,"5xOBSq",Residential,120,Paused,"2023-01-01",0
4661,Ztf3AS,Mini,50,Active,"2023-01-01",5
4662,xtSV2c,Mini,50,Active,"2023-01-01",10
4663,"8tVXCk",Residential,120,Active,"2023-01-01",20
4664,q2qlRd,Residential,120,Active,"2023-01-01",0
4665,wH2fOp,Residential,120,Active,"2023-01-01",5
4666,TtLFxJ,Residential,120,Active,"2023-01-01",10
4667,FVlfUH,Mini,50,Active,"2023-01-01",20
4668,xNHtbx,Residential,120,Active,"2023-01-01",0
4669,g8i9Zx,Residential,120,Active,"2023-01-01",5
4670,g4R3AB,Mini,50,Paused,"2023-01-01",10
4671,gMSQdQ,Residential,120,Active,"2023-01-01",20
4672,WqXEW0,Residential,120,Cancelled,"2023-01-01",0
4673,bUeeXV,Mini,50,Active,"2023-01-01",5
4674,"9Ru2QY",Roam,80,Active,"2023-01-01",10
4675,qybYEa,Residential,120,Active,"2023-01-01",20
4676,pUtNCc,Roam,80,Cancelled,"2023-01-01",0
4677,"7zrlSa",Business,250,Active,"2023-01-01",5
4678,SYjJUu,Roam,80,Active,"2023-01-01",10
4679,lsNvs3,Roam,80,Active,"2023-01-01",20
4680,IlA7gX,Roam,80,Active,"2023-01-01",0
4681,spWSSU,Residential,120,Active,"2023-01-01",5
4682,aNYzLP,Residential,120,Active,"2023-01-01",10
4683,"0f7NiE",Residential,120,Active,"2023-01-01",20
4684,VEZ2kW,Roam,80,Paused,"2023-01-01",0
4685,EwZyEb,Residential,120,Active,"2023-01-01",5
4686,IwH9CO,Roam,80,Cancelled,"2023-01-01",10
4687,Tj5WLg,Residential,120,Active,"2023-01-01",20
4688,DpdhEN,Mini,50,Active,"2023-01-01",0
4689,nUkTOC,Residential,120,Cancelled,"2023-01-01",5
4690,xMg5hT,Mini,50,Paused,"2023-01-01",10
4691,gTM9DQ,Business,250,Active,"2023-01-01",20
4692,RtxX2g,Residential,120,Paused,"2023-01-01",0
4693,ZW45QK,Residential,120,Active,"2023-01-01",5
4694,WrEi1L,Residential,120,Active,"2023-01-01",10
4695,iLGHQl,Residential,120,Active,"2023-01-01",20
4696,"7KS7rr",Roam,80,Active,"2023-01-01",0
4697,zv9csM,Residential,120,Active,"2023-01-01",5
4698,MYJCnM,Residential,120,Active,"2023-01-01",10
4699,QUzt1E,Residential,120,Active,"2023-01-01",20
4700,Bbw9ZG,Roam,80,Cancelled,"2023-01-01",0
4701,P9nOc4,Residential,120,Active,"2023-01-01",5
4702,Ba82qh,Residential,120,Paused,"2023-01-01",10
4703,RYUTNR,Residential,120,Active,"2023-01-01",20
4704,Onx3iU,Mini,50,Cancelled,"2023-01-01",0
4705,"0800Tg",Residential,120,Active,"2023-01-01",5
4706,zQWXfv,Residential,120,Active,"2023-01-01",10
4707,wCUhoT,Business,250,Paused,"2023-01-01",20
4708,McWFhD,Roam,80,Paused,"2023-01-01",0
4709,UqMOoL,Business,250,Active,"2023-01-01",5
4710,"6N31SZ",Residential,120,Active,"2023-01-01",10
4711,GFJvnT,Residential,120,Active,"2023-01-01",20
4712,"3lF6k7",Residential,120,Cancelled,"2023-01-01",0
4713,UzgNwC,Residential,120,Active,"2023-01-01",5
4714,pBVotE,Business,250,Paused,"2023-01-01",10
4715,pqaEGb,Residential,120,Active,"2023-01-01",20
4716,XLOQSO,Residential,120,Active,"2023-01-01",0
4717,"2SYRHf",Residential,120,Active,"2023-01-01",5
4718,x8OR1z,Residential,120,Active,"2023-01-01",10
4719,M56j3v,Business,250,Paused,"2023-01-01",20
4720,TpZzrh,Roam,80,Active,"2023-01-01",0
4721,i1wX2W,Residential,120,Active,"2023-01-01",5
4722,wfRISz,Residential,120,Active,"2023-01-01",10
4723,kuBsci,Residential,120,Paused,"2023-01-01",20
4724,"7WnpN9",Residential,120,Active,"2023-01-01",0
4725,MlNCh5,Residential,120,Active,"2023-01-01",5
4726,FFSNCI,Business,250,Active,"2023-01-01",10
4727,A05f8l,Roam,80,Active,"2023-01-01",20
4728,HImT7u,Residential,120,Active,"2023-01-01",0
4729,"7WzNsv",Residential,120,Active,"2023-01-01",5
4730,R69nCH,Mini,50,Active,"2023-01-01",10
4731,t6OHDY,Roam,80,Active,"2023-01-01",20
4732,jmLVOk,Residential,120,Cancelled,"2023-01-01",0
4733,JLfYOa,Residential,120,Active,"2023-01-01",5
4734,q5W2JU,Residential,120,Active,"2023-01-01",10
4735,y4L8ey,Residential,120,Active,"2023-01-01",20
4736,CyBNGJ,Residential,120,Active,"2023-01-01",0
4737,NGhLn8,Roam,80,Active,"2023-01-01",5
4738,fdjPbX,Residential,120,Active,"2023-01-01",10
4739,Pj6Xl5,Residential,120,Paused,"2023-01-01",20
4740,fxVlSe,Residential,120,Active,"2023-01-01",0
4741,"6fGC9D",Business,250,Active,"2023-01-01",5
4742,u3TQzr,Residential,120,Paused,"2023-01-01",10
4743,jfgGPV,Residential,120,Active,"2023-01-01",20
4744,Qo5qtE,Mini,50,Cancelled,"2023-01-01",0
4745,"8sliB9",Business,250,Active,"2023-01-01",5
4746,gAjKmi,Roam,80,Cancelled,"2023-01-01",10
4747,GEdbNn,Residential,120,Active,"2023-01-01",20
4748,TPH8LQ,Residential,120,Paused,"2023-01-01",0
4749,BM0CfU,Residential,120,Active,"2023-01-01",5
4750,kQuARx,Roam,80,Active,"2023-01-01",10
4751,vozc9Y,Residential,120,Active,"2023-01-01",20
4752,CjZIpp,Residential,120,Paused,"2023-01-01",0
4753,Lzbwzb,Residential,120,Cancelled,"2023-01-01",5
4754,FwnWWl,Residential,120,Active,"2023-01-01",10
4755,zatjNQ,Mini,50,Active,"2023-01-01",20
4756,aRmNfy,Residential,120,Active,"2023-01-01",0
4757,zvzvF9,Roam,80,Active,"2023-01-01",5
4758,W0oC9Y,Roam,80,Active,"2023-01-01",10
4759,MIeO46,Residential,120,Cancelled,"2023-01-01",20
4760,pg3Css,Residential,120,Paused,"2023-01-01",0
4761,A4wrG6,Mini,50,Paused,"2023-01-01",5
4762,S0IEWQ,Residential,120,Active,"2023-01-01",10
4763,YPMuBH,Residential,120,Active,"2023-01-01",20
4764,aqLk9o,Roam,80,Active,"2023-01-01",0
4765,E70bYx,Residential,120,Active,"2023-01-01",5
4766,l0pSvT,Roam,80,Active,"2023-01-01",10
4767,MAOFWu,Business,250,Active,"2023-01-01",20
4768,"0gcSOa",Business,250,Active,"2023-01-01",0
4769,"6aEgv7",Residential,120,Cancelled,"2023-01-01",5
4770,mSiXXc,Residential,120,Active,"2023-01-01",10
4771,aRY9Ai,Residential,120,Active,"2023-01-01",20
4772,Ijv6WS,Residential,120,Active,"2023-01-01",0
4773,K2eysC,Business,250,Active,"2023-01-01",5
4774,Pbdn0t,Residential,120,Active,"2023-01-01",10
4775,zzFuTq,Roam,80,Paused,"2023-01-01",20
4776,"2G3K7K",Roam,80,Active,"2023-01-01",0
4777,ri0dpN,Business,250,Active,"2023-01-01",5
4778,dgvj3h,Residential,120,Paused,"2023-01-01",10
4779,"0fSlqP",Mini,50,Active,"2023-01-01",20
4780,Z5pBgH,Business,250,Active,"2023-01-01",0
4781,rq8lSs,Residential,120,Active,"2023-01-01",5
4782,"6NRh1i",Residential,120,Active,"2023-01-01",10
4783,SVzK1K,Residential,120,Active,"2023-01-01",20
4784,UGiw2A,Mini,50,Active,"2023-01-01",0
4785,LfFpSd,Roam,80,Active,"2023-01-01",5
4786,esyxEm,Residential,120,Active,"2023-01-01",10
4787,vXnIG5,Roam,80,Active,"2023-01-01",20
4788,RhjSuK,Residential,120,Active,"2023-01-01",0
4789,f1GyXx,Roam,80,Paused,"2023-01-01",5
4790,QisfbJ,Residential,120,Active,"2023-01-01",10
4791,roz2c3,Residential,120,Active,"2023-01-01",20
4792,Is9hVL,Roam,80,Active,"2023-01-01",0
4793,XLmasW,Business,250,Active,"2023-01-01",5
4794,"35nIWo",Residential,120,Active,"2023-01-01",10
4795,S7sL7x,Roam,80,Active,"2023-01-01",20
4796,tbzEoC,Residential,120,Paused,"2023-01-01",0
4797,l5BwfP,Residential,120,Active,"2023-01-01",5
4798,"7nvsxI",Business,250,Active,"2023-01-01",10
4799,s0GxK9,Roam,80,Active,"2023-01-01",20
4800,"9KReXA",Residential,120,Active,"2023-01-01",0
4801,lXbmxV,Business,250,Cancelled,"2023-01-01",5
4802,RdzHzm,Mini,50,Paused,"2023-01-01",10
4803,"0wZSbT",Business,250,Active,"2023-01-01",20
4804,jJc0Ee,Residential,120,Active,"2023-01-01",0
4805,kgAQfd,Business,250,Paused,"2023-01-01",5
4806,hFmYAj,Residential,120,Active,"2023-01-01",10
4807,SJNCji,Residential,120,Active,"2023-01-01",20
4808,KIm0yC,Residential,120,Active,"2023-01-01",0
4809,EOnAA7,Residential,120,Active,"2023-01-01",5
4810,w1mlcy,Residential,120,Active,"2023-01-01",10
4811,y7cqvo,Roam,80,Cancelled,"2023-01-01",20
4812,VfOrIX,Roam,80,Active,"2023-01-01",0
4813,udSm68,Residential,120,Active,"2023-01-01",5
4814,UXssLE,Residential,120,Active,"2023-01-01",10
4815,FBPuFh,Mini,50,Active,"2023-01-01",20
4816,XrcLFo,Residential,120,Active,"2023-01-01",0
4817,onUOfA,Business,250,Paused,"2023-01-01",5
4818,"33KM9c",Residential,120,Active,"2023-01-01",10
4819,z3wwPb,Residential,120,Paused,"2023-01-01",20
4820,iQhDcu,Business,250,Active,"2023-01-01",0
4821,WsU3PS,Mini,50,Cancelled,"2023-01-01",5
4822,uzc554,Roam,80,Active,"2023-01-01",10
4823,ia068e,Mini,50,Active,"2023-01-01",20
4824,iXSDou,Roam,80,Active,"2023-01-01",0
4825,E6yTR5,Business,250,Active,"2023-01-01",5
4826,sgR0BA,Residential,120,Active,"2023-01-01",10
4827,S48QJZ,Residential,120,Active,"2023-01-01",20
4828,UhqmDu,Residential,120,Active,"2023-01-01",0
4829,ovWeHQ,Business,250,Active,"2023-01-01",5
4830,"1HBGPC",Residential,120,Active,"2023-01-01",10
4831,fjlq6w,Roam,80,Cancelled,"2023-01-01",20
4832,I75dv0,Residential,120,Active,"2023-01-01",0
4833,xL8JRp,Residential,120,Active,"2023-01-01",5
4834,BJx2fk,Residential,120,Cancelled,"2023-01-01",10
4835,bzXCMr,Residential,120,Active,"2023-01-01",20
4836,vKN8rC,Business,250,Active,"2023-01-01",0
4837,jPsYvg,Residential,120,Active,"2023-01-01",5
4838,D26hKU,Business,250,Cancelled,"2023-01-01",10
4839,dvEGhS,Residential,120,Active,"2023-01-01",20
4840,OYcof4,Roam,80,Cancelled,"2023-01-01",0
4841,"6yBqCb",Residential,120,Active,"2023-01-01",5
4842,lj2tOr,Mini,50,Active,"2023-01-01",10
4843,VGMf94,Mini,50,Active,"2023-01-01",20
4844,eNls4E,Residential,120,Cancelled,"2023-01-01",0
4845,"5jUTIb",Residential,120,Active,"2023-01-01",5
4846,"6ThGZU",Business,250,Active,"2023-01-01",10
4847,kDGfCW,Business,250,Active,"2023-01-01",20
4848,O9mZaK,Mini,50,Active,"2023-01-01",0
4849,pU0rwD,Residential,120,Active,"2023-01-01",5
4850,eKlppV,Residential,120,Paused,"2023-01-01",10
4851,jszeQe,Residential,120,Active,"2023-01-01",20
4852,wAU2Sz,Residential,120,Active,"2023-01-01",0
4853,bFTSbH,Residential,120,Cancelled,"2023-01-01",5
4854,SjmBgE,Residential,120,Active,"2023-01-01",10
4855,o3zajx,Residential,120,Active,"2023-01-01",20
4856,Xy1v6Z,Residential,120,Active,"2023-01-01",0
4857,LJgElH,Residential,120,Active,"2023-01-01",5
4858,"58XUQs",Business,250,Active,"2023-01-01",10
4859,"2Q1XBg",Residential,120,Active,"2023-01-01",20
4860,eHht41,Residential,120,Active,"2023-01-01",0
4861,AbGlAb,Residential,120,Active,"2023-01-01",5
4862,OViElN,Mini,50,Active,"2023-01-01",10
4863,THM75F,Residential,120,Active,"2023-01-01",20
4864,"2TjWgh",Roam,80,Active,"2023-01-01",0
4865,skZKXW,Residential,120,Active,"2023-01-01",5
4866,iqav0E,Residential,120,Active,"2023-01-01",10
4867,HzynJb,Residential,120,Active,"2023-01-01",20
4868,zk6UUh,Mini,50,Active,"2023-01-01",0
4869,mNeHQc,Roam,80,Paused,"2023-01-01",5
4870,ZqjM49,Residential,120,Active,"2023-01-01",10
4871,JIGJZM,Roam,80,Paused,"2023-01-01",20
4872,OZGx4G,Residential,120,Active,"2023-01-01",0
4873,MMUWHA,Roam,80,Active,"2023-01-01",5
4874,uuQb72,Business,250,Active,"2023-01-01",10
4875,YzOhFA,Residential,120,Active,"2023-01-01",20
4876,"0KkV4W",Residential,120,Active,"2023-01-01",0
4877,IWGtRX,Residential,120,Active,"2023-01-01",5
4878,LrCRBt,Residential,120,Active,"2023-01-01",10
4879,YI7OXl,Residential,120,Active,"2023-01-01",20
4880,RrGGRL,Business,250,Active,"2023-01-01",0
4881,oQv8TA,Roam,80,Active,"2023-01-01",5
4882,"16Pq8z",Residential,120,Active,"2023-01-01",10
4883,"4Nrhdd",Residential,120,Active,"2023-01-01",20
4884,KramQL,Roam,80,Active,"2023-01-01",0
4885,qKIXfk,Residential,120,Active,"2023-01-01",5
4886,"7g9vUp",Residential,120,Active,"2023-01-01",10
4887,lUyqu9,Business,250,Active,"2023-01-01",20
4888,"5jkjBW",Roam,80,Active,"2023-01-01",0
4889,Sidl9s,Mini,50,Active,"2023-01-01",5
4890,"8FQphg",Residential,120,Active,"2023-01-01",10
4891,Nmt1KZ,Residential,120,Active,"2023-01-01",20
4892,r2qZXz,Residential,120,Active,"2023-01-01",0
4893,ps71ix,Residential,120,Active,"2023-01-01",5
4894,J2bz7U,Roam,80,Active,"2023-01-01",10
4895,prItB8,Residential,120,Cancelled,"2023-01-01",20
4896,atfwp5,Roam,80,Paused,"2023-01-01",0
4897,uqqNXZ,Residential,120,Active,"2023-01-01",5
4898,QhvwxB,Residential,120,Active,"2023-01-01",10
4899,Yf0fZW,Residential,120,Active,"2023-01-01",20
4900,rq3GRO,Residential,120,Active,"2023-01-01",0
4901,idge9Q,Residential,120,Active,"2023-01-01",5
4902,"6f3KwO",Residential,120,Active,"2023-01-01",10
4903,WvaohG,Business,250,Active,"2023-01-01",20
4904,QBrM51,Residential,120,Active,"2023-01-01",0
4905,"6WsOGq",Mini,50,Active,"2023-01-01",5
4906,Qr9Jo7,Mini,50,Active,"2023-01-01",10
4907,kpCgS4,Residential,120,Active,"2023-01-01",20
4908,B0wV6V,Residential,120,Active,"2023-01-01",0
4909,kKXR4b,Mini,50,Active,"2023-01-01",5
4910,jwAsPL,Roam,80,Active,"2023-01-01",10
4911,QRd2nG,Residential,120,Active,"2023-01-01",20
4912,"0AhLn0",Residential,120,Active,"2023-01-01",0
4913,hxXdCN,Residential,120,Active,"2023-01-01",5
4914,DRdKYm,Residential,120,Active,"2023-01-01",10
4915,UnPDoc,Roam,80,Cancelled,"2023-01-01",20
4916,UnblQc,Residential,120,Cancelled,"2023-01-01",0
4917,RB69JL,Roam,80,Paused,"2023-01-01",5
4918,WIgOUR,Business,250,Active,"2023-01-01",10
4919,YYgxEh,Residential,120,Active,"2023-01-01",20
4920,JXbqa5,Residential,120,Active,"2023-01-01",0
4921,T3xrNi,Residential,120,Active,"2023-01-01",5
4922,LJ1cmS,Roam,80,Active,"2023-01-01",10
4923,QwoprJ,Residential,120,Cancelled,"2023-01-01",20
4924,n1ctNZ,Residential,120,Active,"2023-01-01",0
4925,O6uTT7,Mini,50,Active,"2023-01-01",5
4926,dF17Y0,Residential,120,Active,"2023-01-01",10
4927,"2YA4Kc",Business,250,Paused,"2023-01-01",20
4928,kIuSWa,Mini,50,Active,"2023-01-01",0
4929,s3J6xI,Residential,120,Active,"2023-01-01",5
4930,wEnRx0,Residential,120,Active,"2023-01-01",10
4931,I6HlXv,Residential,120,Cancelled,"2023-01-01",20
4932,JgFCxe,Business,250,Active,"2023-01-01",0
4933,WfB3ZB,Residential,120,Active,"2023-01-01",5
4934,"0aVN4y",Residential,120,Active,"2023-01-01",10
4935,HxgxBc,Residential,120,Active,"2023-01-01",20
4936,"13s8Q7",Residential,120,Active,"2023-01-01",0
4937,xmqKax,Residential,120,Cancelled,"2023-01-01",5
4938,YCoIaT,Roam,80,Active,"2023-01-01",10
4939,EbcE4D,Residential,120,Active,"2023-01-01",20
4940,INByQc,Residential,120,Active,"2023-01-01",0
4941,sge872,Mini,50,Active,"2023-01-01",5
4942,RASH15,Residential,120,Paused,"2023-01-01",10
4943,TyzUzL,Residential,120,Active,"2023-01-01",20
4944,P3Pz7f,Roam,80,Active,"2023-01-01",0
4945,zENpOS,Residential,120,Cancelled,"2023-01-01",5
4946,PcyLas,Residential,120,Active,"2023-01-01",10
4947,TQFUGc,Residential,120,Active,"2023-01-01",20
4948,bMh0X9,Residential,120,Cancelled,"2023-01-01",0
4949,"2dWUy4",Mini,50,Paused,"2023-01-01",5
4950,Ckv2LW,Business,250,Active,"2023-01-01",10
4951,oji2zA,Mini,50,Active,"2023-01-01",20
4952,BYjDb6,Mini,50,Active,"2023-01-01",0
4953,XTeon6,Residential,120,Active,"2023-01-01",5
4954,wlLJ0o,Roam,80,Active,"2023-01-01",10
4955,pqcYFM,Roam,80,Active,"2023-01-01",20
4956,djjdit,Residential,120,Active,"2023-01-01",0
4957,KeBha6,Roam,80,Active,"2023-01-01",5
4958,j7elKP,Residential,120,Active,"2023-01-01",10
4959,ojD7n3,Residential,120,Active,"2023-01-01",20
4960,"0SJSUB",Residential,120,Active,"2023-01-01",0
4961,UuhBp8,Residential,120,Active,"2023-01-01",5
4962,kAptiE,Residential,120,Cancelled,"2023-01-01",10
4963,k1SEEz,Residential,120,Active,"2023-01-01",20
4964,beH097,Business,250,Active,"2023-01-01",0
4965,"1w8dBz",Residential,120,Active,"2023-01-01",5
4966,kUAH4H,Residential,120,Paused,"2023-01-01",10
4967,"0FNW5g",Residential,120,Active,"2023-01-01",20
4968,lsZtLZ,Residential,120,Active,"2023-01-01",0
4969,ywqKa6,Roam,80,Active,"2023-01-01",5
4970,v0BGCw,Residential,120,Cancelled,"2023-01-01",10
4971,"6uaVTT",Residential,120,Active,"2023-01-01",20
4972,UVWef1,Residential,120,Active,"2023-01-01",0
4973,MrfF0r,Residential,120,Active,"2023-01-01",5
4974,LMooj8,Residential,120,Active,"2023-01-01",10
4975,"8gkWj2",Mini,50,Active,"2023-01-01",20
4976,mxDoJJ,Mini,50,Active,"2023-01-01",0
4977,SDcRoD,Residential,120,Cancelled,"2023-01-01",5
4978,"7Uyelw",Roam,80,Active,"2023-01-01",10
4979,"8ALuHw",Residential,120,Active,"2023-01-01",20
4980,aTe1nf,Residential,120,Active,"2023-01-01",0
4981,SQ4x67,Mini,50,Active,"2023-01-01",5
4982,Rd6jzK,Residential,120,Active,"2023-01-01",10
4983,Q92eAC,Residential,120,Active,"2023-01-01",20
4984,Phj4a8,Residential,120,Active,"2023-01-01",0
4985,WCulgK,Roam,80,Active,"2023-01-01",5
4986,zISUil,Residential,120,Active,"2023-01-01",10
4987,JKPrX7,Residential,120,Active,"2023-01-01",20
4988,Whw399,Residential,120,Active,"2023-01-01",0
4989,"4Rvr4R",Roam,80,Cancelled,"2023-01-01",5
4990,"5OD09K",Business,250,Active,"2023-01-01",10
4991,"91KsLI",Mini,50,Active,"2023-01-01",20
4992,"8pTrsa",Roam,80,Active,"2023-01-01",0
4993,D2J7ZQ,Roam,80,Active,"2023-01-01",5
4994,iEcyy5,Residential,120,Active,"2023-01-01",10
4995,j3ZduG,Residential,120,Cancelled,"2023-01-01",20
4996,"7lewIc",Residential,120,Paused,"2023-01-01",0
4997,vINjSq,Residential,120,Active,"2023-01-01",5
4998,"7bWKSA",Business,250,Active,"2023-01-01",10
4999,Tldmi0,Roam,80,Paused,"2023-01-01",20
5000,FcTIsy,Residential,120,Active,"2023-01-01",0
5001,qpIqK3,Roam,80,Active,"2023-01-01",5
5002,NKqYbd,Mini,50,Active,"2023-01-01",10
5003,XyX1Hk,Residential,120,Active,"2023-01-01",20
5004,hl5KZ7,Residential,120,Paused,"2023-01-01",0
5005,"9Ld9Wl",Residential,120,Paused,"2023-01-01",5
5006,A5SdAb,Roam,80,Paused,"2023-01-01",10
5007,YDnTQa,Roam,80,Active,"2023-01-01",20
5008,PkfCMn,Residential,120,Paused,"2023-01-01",0
5009,xCOIdV,Roam,80,Active,"2023-01-01",5
